NomeBanco,AnoMes,DataRef,AnoTri,Basileia,ScoreBasileia,Alavancagem,ScoreAlavancagem,CrescAtivo_YoY,ScoreCrescimento,CoberturaCapt,ScoreCaptacoes,ScoreEstresse,ClasseRisco
Banco Pine,202003,2020-03-01,2020Q1,0.108511459195308,25.0,13.527694681724416,9.945534270879158,0.19158861541060523,0.0,0.7074653117859183,0.0,34.94553427087916,MODERADO
Banco Pine,202006,2020-06-01,2020Q2,0.112785879127882,24.3035302180295,14.07878004723425,11.23488783741692,0.1473513358421641,0.0,0.689733592824641,0.0,35.53841805544642,MODERADO
Banco Pine,202009,2020-09-01,2020Q3,0.131452455431423,19.63688614214425,15.047656998206437,12.325246102575534,0.20330927649413755,0.0,0.7202354224231657,0.0,31.962132244719783,MODERADO
Banco Pine,202012,2020-12-01,2020Q4,0.116658529111664,23.335367722084,17.404127227489933,14.024963134035795,0.34299830613548044,0.0,0.723870825292022,0.0,37.360330856119795,MODERADO
Banco Pine,202103,2021-03-01,2021Q1,0.0990955863771774,25.0,19.248358353209095,20.261488202713597,0.2677719781947614,0.0,0.7734140157893477,0.0,45.26148820271359,ALTO
Banco Pine,202106,2021-06-01,2021Q2,0.108170913786878,25.0,19.07763998770444,21.307078077401695,0.2429007736156441,0.0,0.7587159872070869,0.0,46.3070780774017,ALTO
Banco Pine,202109,2021-09-01,2021Q3,0.105395268588572,25.0,19.182909742101778,20.06896769098055,0.20683960030144388,0.0,0.7951688607606389,0.0,45.06896769098055,ALTO
Banco Pine,202112,2021-12-01,2021Q4,0.111124868433788,24.718782891553,19.737821407958485,15.23447549067346,0.11468636540681554,0.0,0.8023075480008147,0.0,39.953258382226466,MODERADO
Banco Pine,202203,2022-03-01,2022Q1,0.110975895238036,24.756026190491003,18.288908304485773,14.139549401566168,0.05194699297557959,0.0,0.7906930793362825,0.0,38.89557559205717,MODERADO
Banco Pine,202206,2022-06-01,2022Q2,0.118663762592439,22.83405935189025,17.39623893758584,6.064871558069275,-0.006731858738240115,0.0,0.7869550288650753,0.0,28.898930909959525,MODERADO
Banco Pine,202209,2022-09-01,2022Q3,0.118032286264738,22.991928433815502,17.65047210056593,9.170607633145384,0.023136196583438462,0.0,0.7903691952485025,0.0,32.16253606696088,MODERADO
Banco Pine,202212,2022-12-01,2022Q4,0.113917013097207,24.02074672569825,18.818877788944942,10.873133819871164,0.06338937968717606,0.0,0.8067606357707766,0.0,34.89388054556942,MODERADO
Banco Pine,202303,2023-03-01,2023Q1,0.111205831020217,24.698542244945752,20.10860232865767,11.180148692043037,0.18601925564818012,0.0,0.8151998798445066,0.5933876672553462,36.47207860424414,MODERADO
Banco Pine,202306,2023-06-01,2023Q2,0.116853236985732,23.286690753567,19.153918120425338,14.14906076792579,0.2237433395879842,0.31992903137237905,0.796263876654987,0.35201189859624393,38.10769245146142,MODERADO
Banco Pine,202309,2023-09-01,2023Q3,0.11465556960597,23.8361075985075,20.51399528147021,11.51274145171773,0.3071088965459745,3.1552908981293815,0.8104375159713311,0.24841397552401445,38.75255392387862,MODERADO
Banco Pine,202312,2023-12-01,2023Q4,0.124051806693169,21.487048326707754,22.041567028534924,11.32439210244917,0.32692457652300666,1.7021058890488994,0.7730765661887842,0.0,34.513546318205826,MODERADO
Banco Pine,202403,2024-03-01,2024Q1,0.136910611672534,18.272347081866503,22.624277626867222,10.296138969319847,0.35635318508476344,2.7783620423268207,0.7876686297323945,0.0,31.346848093513167,MODERADO
Banco Pine,202406,2024-06-01,2024Q2,0.13594249436055,18.5143764098625,22.478773919581716,21.159808534428873,0.39884806979306786,4.045690322765994,0.8183270484585777,0.0,43.71987526705736,ALTO
Banco Pine,202409,2024-09-01,2024Q3,0.139398283814999,17.650429046250252,21.88620900108364,16.386722670456276,0.29263004830154293,2.4385209395553997,0.801441042512288,0.0,36.475672656261935,MODERADO
Banco Pine,202412,2024-12-01,2024Q4,0.145380102058547,16.154974485363248,22.716597307896393,17.72529547789409,0.28473061316551473,1.546528604789854,0.8072959557198557,0.0,35.42679856804719,MODERADO
Banco Pine,202503,2025-03-01,2025Q1,0.139129720520869,17.71756986978275,25.091794007368946,5.003133741953465,0.15404761850494775,0.0,0.7848533314194488,0.0,22.720703611736216,MODERADO
Banco Pine,202509,2025-09-01,2025Q3,0.136594118770162,18.3514703074595,24.623373510640924,10.065712726346797,0.2239342130852282,0.0,0.7725635547390469,0.0,28.417183033806296,MODERADO
